trial,choice,rate,noise,cumulativerate
24,1,0.30000000000000004,0.1,0.375
25,0,0.30000000000000004,0.1,0.36
26,0,0.30000000000000004,0.1,0.34615384615384615
27,1,0.30000000000000004,0.1,0.37037037037037035
28,1,0.30000000000000004,0.1,0.39285714285714285
29,1,0.30000000000000004,0.1,0.41379310344827586
30,0,0.30000000000000004,0.1,0.4
31,0,0.30000000000000004,0.1,0.3870967741935484
32,0,0.30000000000000004,0.1,0.375
33,1,0.30000000000000004,0.1,0.3939393939393939
34,1,0.30000000000000004,0.1,0.4117647058823529
35,0,0.30000000000000004,0.1,0.4
36,0,0.30000000000000004,0.1,0.3888888888888889
37,1,0.30000000000000004,0.1,0.40540540540540543
38,1,0.30000000000000004,0.1,0.42105263157894735
39,0,0.30000000000000004,0.1,0.41025641025641024
40,0,0.30000000000000004,0.1,0.4
41,0,0.30000000000000004,0.1,0.3902439024390244
42,1,0.30000000000000004,0.1,0.40476190476190477
43,1,0.30000000000000004,0.1,0.4186046511627907
44,0,0.30000000000000004,0.1,0.4090909090909091
45,0,0.30000000000000004,0.1,0.4
46,0,0.30000000000000004,0.1,0.391304347826087
47,0,0.30000000000000004,0.1,0.3829787234042553
48,0,0.30000000000000004,0.1,0.375
49,0,0.30000000000000004,0.1,0.3673469387755102
50,0,0.30000000000000004,0.1,0.36
51,1,0.30000000000000004,0.1,0.37254901960784315
52,1,0.30000000000000004,0.1,0.38461538461538464
53,0,0.30000000000000004,0.1,0.37735849056603776
54,0,0.30000000000000004,0.1,0.37037037037037035
55,1,0.30000000000000004,0.1,0.38181818181818183
56,0,0.30000000000000004,0.1,0.375
57,0,0.30000000000000004,0.1,0.3684210526315789
58,0,0.30000000000000004,0.1,0.3620689655172414
59,0,0.30000000000000004,0.1,0.3559322033898305
60,0,0.30000000000000004,0.1,0.35
61,1,0.30000000000000004,0.1,0.36065573770491804
62,1,0.30000000000000004,0.1,0.3709677419354839
63,0,0.30000000000000004,0.1,0.36507936507936506
64,0,0.30000000000000004,0.1,0.359375
65,0,0.30000000000000004,0.1,0.35384615384615387
66,0,0.30000000000000004,0.1,0.3484848484848485
67,1,0.30000000000000004,0.1,0.3582089552238806
68,0,0.30000000000000004,0.1,0.35294117647058826
69,0,0.30000000000000004,0.1,0.34782608695652173
70,0,0.30000000000000004,0.1,0.34285714285714286
71,0,0.30000000000000004,0.1,0.3380281690140845
72,0,0.30000000000000004,0.1,0.3333333333333333
73,0,0.30000000000000004,0.1,0.3287671232876712
74,1,0.30000000000000004,0.1,0.33783783783783783
75,0,0.30000000000000004,0.1,0.3333333333333333
76,0,0.30000000000000004,0.1,0.32894736842105265
77,0,0.30000000000000004,0.1,0.3246753246753247
78,0,0.30000000000000004,0.1,0.32051282051282054
79,0,0.30000000000000004,0.1,0.31645569620253167
80,0,0.30000000000000004,0.1,0.3125
81,0,0.30000000000000004,0.1,0.30864197530864196
82,0,0.30000000000000004,0.1,0.3048780487804878
83,0,0.30000000000000004,0.1,0.30120481927710846
84,1,0.30000000000000004,0.1,0.30952380952380953
85,0,0.30000000000000004,0.1,0.3058823529411765
86,0,0.30000000000000004,0.1,0.3023255813953488
87,1,0.30000000000000004,0.1,0.3103448275862069
88,0,0.30000000000000004,0.1,0.3068181818181818
89,0,0.30000000000000004,0.1,0.30337078651685395
90,1,0.30000000000000004,0.1,0.3111111111111111
91,1,0.30000000000000004,0.1,0.31868131868131866
92,1,0.30000000000000004,0.1,0.32608695652173914
93,0,0.30000000000000004,0.1,0.3225806451612903
94,1,0.30000000000000004,0.1,0.32978723404255317
95,1,0.30000000000000004,0.1,0.3368421052631579
96,1,0.30000000000000004,0.1,0.34375
97,1,0.30000000000000004,0.1,0.35051546391752575
98,1,0.30000000000000004,0.1,0.35714285714285715
99,1,0.30000000000000004,0.1,0.36363636363636365
100,0,0.30000000000000004,0.1,0.36
101,0,0.30000000000000004,0.1,0.3564356435643564
102,0,0.30000000000000004,0.1,0.35294117647058826
103,0,0.30000000000000004,0.1,0.34951456310679613
104,0,0.30000000000000004,0.1,0.34615384615384615
105,0,0.30000000000000004,0.1,0.34285714285714286
106,0,0.30000000000000004,0.1,0.33962264150943394
107,1,0.30000000000000004,0.1,0.34579439252336447
108,0,0.30000000000000004,0.1,0.3425925925925926
109,0,0.30000000000000004,0.1,0.3394495412844037
110,1,0.30000000000000004,0.1,0.34545454545454546
111,0,0.30000000000000004,0.1,0.34234234234234234
112,0,0.30000000000000004,0.1,0.3392857142857143
113,0,0.30000000000000004,0.1,0.336283185840708
114,0,0.30000000000000004,0.1,0.3333333333333333
115,0,0.30000000000000004,0.1,0.33043478260869563
116,0,0.30000000000000004,0.1,0.3275862068965517
117,1,0.30000000000000004,0.1,0.3333333333333333
118,1,0.30000000000000004,0.1,0.3389830508474576
119,1,0.30000000000000004,0.1,0.3445378151260504
120,1,0.30000000000000004,0.1,0.35
1,0,0.4,0.1,0
2,0,0.4,0.1,0
3,1,0.4,0.1,0.3333333333333333
4,0,0.4,0.1,0.25
5,0,0.4,0.1,0.2
6,1,0.4,0.1,0.3333333333333333
7,1,0.4,0.1,0.42857142857142855
8,0,0.4,0.1,0.375
9,0,0.4,0.1,0.3333333333333333
10,1,0.4,0.1,0.4
11,0,0.4,0.1,0.36363636363636365
12,0,0.4,0.1,0.3333333333333333
13,0,0.4,0.1,0.3076923076923077
14,1,0.4,0.1,0.35714285714285715
15,0,0.4,0.1,0.3333333333333333
16,0,0.4,0.1,0.3125
17,1,0.4,0.1,0.35294117647058826
18,1,0.4,0.1,0.3888888888888889
19,1,0.4,0.1,0.42105263157894735
20,0,0.4,0.1,0.4
21,0,0.4,0.1,0.38095238095238093
22,0,0.4,0.1,0.36363636363636365
23,0,0.4,0.1,0.34782608695652173
24,0,0.4,0.1,0.3333333333333333
25,1,0.4,0.1,0.36
26,0,0.4,0.1,0.34615384615384615
27,1,0.4,0.1,0.37037037037037035
28,1,0.4,0.1,0.39285714285714285
29,0,0.4,0.1,0.3793103448275862
30,0,0.4,0.1,0.36666666666666664
31,1,0.4,0.1,0.3870967741935484
32,1,0.4,0.1,0.40625
33,0,0.4,0.1,0.3939393939393939
34,1,0.4,0.1,0.4117647058823529
35,0,0.4,0.1,0.4
36,0,0.4,0.1,0.3888888888888889
37,0,0.4,0.1,0.3783783783783784
38,0,0.4,0.1,0.3684210526315789
39,1,0.4,0.1,0.38461538461538464
40,0,0.4,0.1,0.375
41,0,0.4,0.1,0.36585365853658536
42,0,0.4,0.1,0.35714285714285715
43,0,0.4,0.1,0.3488372093023256
44,0,0.4,0.1,0.3409090909090909
45,1,0.4,0.1,0.35555555555555557
46,0,0.4,0.1,0.34782608695652173
47,0,0.4,0.1,0.3404255319148936
48,1,0.4,0.1,0.3541666666666667
49,0,0.4,0.1,0.3469387755102041
50,0,0.4,0.1,0.34
51,0,0.4,0.1,0.3333333333333333
52,0,0.4,0.1,0.3269230769230769
53,0,0.4,0.1,0.32075471698113206
54,0,0.4,0.1,0.3148148148148148
55,0,0.4,0.1,0.3090909090909091
56,1,0.4,0.1,0.32142857142857145
57,0,0.4,0.1,0.3157894736842105
58,1,0.4,0.1,0.3275862068965517
59,1,0.4,0.1,0.3389830508474576
60,0,0.4,0.1,0.3333333333333333
61,0,0.4,0.1,0.32786885245901637
62,1,0.4,0.1,0.3387096774193548
63,0,0.4,0.1,0.3333333333333333
64,1,0.4,0.1,0.34375
65,0,0.4,0.1,0.3384615384615385
66,1,0.4,0.1,0.3484848484848485
67,0,0.4,0.1,0.34328358208955223
68,0,0.4,0.1,0.3382352941176471
69,1,0.4,0.1,0.34782608695652173
70,1,0.4,0.1,0.35714285714285715
71,0,0.4,0.1,0.352112676056338
72,0,0.4,0.1,0.3472222222222222
73,1,0.4,0.1,0.3561643835616438
74,1,0.4,0.1,0.36486486486486486
75,0,0.4,0.1,0.36
76,1,0.4,0.1,0.3684210526315789
77,0,0.4,0.1,0.36363636363636365
78,0,0.4,0.1,0.358974358974359
79,1,0.4,0.1,0.3670886075949367
80,0,0.4,0.1,0.3625
81,1,0.4,0.1,0.37037037037037035
82,1,0.4,0.1,0.3780487804878049
83,1,0.4,0.1,0.3855421686746988
84,1,0.4,0.1,0.39285714285714285
85,0,0.4,0.1,0.38823529411764707
86,1,0.4,0.1,0.3953488372093023
87,1,0.4,0.1,0.40229885057471265
88,0,0.4,0.1,0.3977272727272727
89,1,0.4,0.1,0.4044943820224719
90,0,0.4,0.1,0.4
91,0,0.4,0.1,0.3956043956043956
92,0,0.4,0.1,0.391304347826087
93,0,0.4,0.1,0.3870967741935484
94,0,0.4,0.1,0.3829787234042553
95,0,0.4,0.1,0.37894736842105264
96,0,0.4,0.1,0.375
97,0,0.4,0.1,0.3711340206185567
98,1,0.4,0.1,0.37755102040816324
99,0,0.4,0.1,0.37373737373737376
100,1,0.4,0.1,0.38
101,1,0.4,0.1,0.38613861386138615
102,0,0.4,0.1,0.38235294117647056
103,0,0.4,0.1,0.3786407766990291
104,0,0.4,0.1,0.375
105,0,0.4,0.1,0.37142857142857144
106,0,0.4,0.1,0.36792452830188677
107,0,0.4,0.1,0.3644859813084112
108,1,0.4,0.1,0.37037037037037035
109,1,0.4,0.1,0.3761467889908257
110,0,0.4,0.1,0.37272727272727274
111,0,0.4,0.1,0.36936936936936937
112,1,0.4,0.1,0.375
113,0,0.4,0.1,0.37168141592920356
114,1,0.4,0.1,0.37719298245614036
115,0,0.4,0.1,0.3739130434782609
116,1,0.4,0.1,0.3793103448275862
117,1,0.4,0.1,0.38461538461538464
118,0,0.4,0.1,0.3813559322033898
119,0,0.4,0.1,0.37815126050420167
120,1,0.4,0.1,0.38333333333333336
1,1,0.5,0.1,1
2,0,0.5,0.1,0.5
3,0,0.5,0.1,0.3333333333333333
4,0,0.5,0.1,0.25
5,0,0.5,0.1,0.2
6,0,0.5,0.1,0.16666666666666666
7,0,0.5,0.1,0.14285714285714285
8,1,0.5,0.1,0.25
9,0,0.5,0.1,0.2222222222222222
10,0,0.5,0.1,0.2
11,1,0.5,0.1,0.2727272727272727
12,1,0.5,0.1,0.3333333333333333
13,0,0.5,0.1,0.3076923076923077
14,1,0.5,0.1,0.35714285714285715
15,1,0.5,0.1,0.4
16,1,0.5,0.1,0.4375
17,1,0.5,0.1,0.47058823529411764
18,1,0.5,0.1,0.5
19,1,0.5,0.1,0.5263157894736842
20,1,0.5,0.1,0.55
21,0,0.5,0.1,0.5238095238095238
22,1,0.5,0.1,0.5454545454545454
23,0,0.5,0.1,0.5217391304347826
24,0,0.5,0.1,0.5
25,1,0.5,0.1,0.52
26,1,0.5,0.1,0.5384615384615384
27,1,0.5,0.1,0.5555555555555556
28,1,0.5,0.1,0.5714285714285714
29,1,0.5,0.1,0.5862068965517241
30,1,0.5,0.1,0.6
31,1,0.5,0.1,0.6129032258064516
32,1,0.5,0.1,0.625
33,0,0.5,0.1,0.6060606060606061
34,0,0.5,0.1,0.5882352941176471
35,1,0.5,0.1,0.6
36,0,0.5,0.1,0.5833333333333334
37,1,0.5,0.1,0.5945945945945946
38,0,0.5,0.1,0.5789473684210527
39,0,0.5,0.1,0.5641025641025641
40,0,0.5,0.1,0.55
41,1,0.5,0.1,0.5609756097560976
42,1,0.5,0.1,0.5714285714285714
43,0,0.5,0.1,0.5581395348837209
44,1,0.5,0.1,0.5681818181818182
45,1,0.5,0.1,0.5777777777777777
46,1,0.5,0.1,0.5869565217391305
47,1,0.5,0.1,0.5957446808510638
48,1,0.5,0.1,0.6041666666666666
49,1,0.5,0.1,0.6122448979591837
50,1,0.5,0.1,0.62
51,1,0.5,0.1,0.6274509803921569
52,0,0.5,0.1,0.6153846153846154
53,0,0.5,0.1,0.6037735849056604
54,1,0.5,0.1,0.6111111111111112
55,1,0.5,0.1,0.6181818181818182
56,0,0.5,0.1,0.6071428571428571
57,1,0.5,0.1,0.6140350877192983
58,0,0.5,0.1,0.603448275862069
59,0,0.5,0.1,0.5932203389830508
60,0,0.5,0.1,0.5833333333333334
61,1,0.5,0.1,0.5901639344262295
62,1,0.5,0.1,0.5967741935483871
63,1,0.5,0.1,0.6031746031746031
64,0,0.5,0.1,0.59375
65,1,0.5,0.1,0.6
66,0,0.5,0.1,0.5909090909090909
67,0,0.5,0.1,0.582089552238806
68,0,0.5,0.1,0.5735294117647058
69,1,0.5,0.1,0.5797101449275363
70,1,0.5,0.1,0.5857142857142857
71,1,0.5,0.1,0.5915492957746479
72,1,0.5,0.1,0.5972222222222222
73,0,0.5,0.1,0.589041095890411
74,0,0.5,0.1,0.581081081081081
75,0,0.5,0.1,0.5733333333333334
76,1,0.5,0.1,0.5789473684210527
77,0,0.5,0.1,0.5714285714285714
78,0,0.5,0.1,0.5641025641025641
79,0,0.5,0.1,0.5569620253164557
80,0,0.5,0.1,0.55
81,0,0.5,0.1,0.5432098765432098
82,0,0.5,0.1,0.5365853658536586
83,1,0.5,0.1,0.54216867469879515
84,0,0.5,0.1,0.5357142857142857
85,1,0.5,0.1,0.5411764705882353
86,0,0.5,0.1,0.5348837209302325
87,1,0.5,0.1,0.5402298850574713
88,0,0.5,0.1,0.5340909090909091
89,0,0.5,0.1,0.5280898876404494
90,0,0.5,0.1,0.5222222222222223
91,0,0.5,0.1,0.5164835164835165
92,1,0.5,0.1,0.5217391304347826
93,0,0.5,0.1,0.5161290322580645
94,1,0.5,0.1,0.5212765957446809
95,0,0.5,0.1,0.5157894736842106
96,0,0.5,0.1,0.5104166666666666
97,1,0.5,0.1,0.5154639175257731
98,1,0.5,0.1,0.5204081632653061
99,1,0.5,0.1,0.5252525252525253
100,1,0.5,0.1,0.53
101,1,0.5,0.1,0.5346534653465347
102,0,0.5,0.1,0.5294117647058824
103,1,0.5,0.1,0.5339805825242718
104,1,0.5,0.1,0.5384615384615384
105,0,0.5,0.1,0.5333333333333333
106,1,0.5,0.1,0.5377358490566038
107,0,0.5,0.1,0.5327102803738317
108,1,0.5,0.1,0.5370370370370371
109,0,0.5,0.1,0.5321100917431193
110,0,0.5,0.1,0.5272727272727272
111,0,0.5,0.1,0.5225225225225225
112,0,0.5,0.1,0.5178571428571429
113,1,0.5,0.1,0.5221238938053098
114,1,0.5,0.1,0.5263157894736842
115,1,0.5,0.1,0.5304347826086957
116,0,0.5,0.1,0.5258620689655172
117,1,0.5,0.1,0.5299145299145299
118,0,0.5,0.1,0.5254237288135594
119,0,0.5,0.1,0.5210084033613446
120,1,0.5,0.1,0.525
1,1,0.6000000000000001,0.1,1
2,1,0.6000000000000001,0.1,1
3,1,0.6000000000000001,0.1,1
4,1,0.6000000000000001,0.1,1
5,1,0.6000000000000001,0.1,1
6,1,0.6000000000000001,0.1,1
7,1,0.6000000000000001,0.1,1
8,1,0.6000000000000001,0.1,1
9,0,0.6000000000000001,0.1,0.8888888888888888
10,0,0.6000000000000001,0.1,0.8
11,1,0.6000000000000001,0.1,0.8181818181818182
12,0,0.6000000000000001,0.1,0.75
13,1,0.6000000000000001,0.1,0.7692307692307693
14,1,0.6000000000000001,0.1,0.7857142857142857
15,0,0.6000000000000001,0.1,0.7333333333333333
16,0,0.6000000000000001,0.1,0.6875
17,1,0.6000000000000001,0.1,0.7058823529411765
18,1,0.6000000000000001,0.1,0.7222222222222222
19,1,0.6000000000000001,0.1,0.7368421052631579
20,0,0.6000000000000001,0.1,0.7
21,0,0.6000000000000001,0.1,0.6666666666666666
22,1,0.6000000000000001,0.1,0.6818181818181818
23,1,0.6000000000000001,0.1,0.6956521739130435
24,1,0.6000000000000001,0.1,0.7083333333333334
25,1,0.6000000000000001,0.1,0.72
26,1,0.6000000000000001,0.1,0.7307692307692307
27,1,0.6000000000000001,0.1,0.7407407407407407
28,0,0.6000000000000001,0.1,0.7142857142857143
29,1,0.6000000000000001,0.1,0.7241379310344828
30,1,0.6000000000000001,0.1,0.7333333333333333
31,1,0.6000000000000001,0.1,0.7419354838709677
32,1,0.6000000000000001,0.1,0.75
33,1,0.6000000000000001,0.1,0.7575757575757576
34,1,0.6000000000000001,0.1,0.7647058823529411
35,0,0.6000000000000001,0.1,0.7428571428571429
36,1,0.6000000000000001,0.1,0.75
37,0,0.6000000000000001,0.1,0.7297297297297297
38,1,0.6000000000000001,0.1,0.7368421052631579
39,1,0.6000000000000001,0.1,0.7435897435897436
40,0,0.6000000000000001,0.1,0.725
41,0,0.6000000000000001,0.1,0.7073170731707317
42,0,0.6000000000000001,0.1,0.6904761904761905
43,0,0.6000000000000001,0.1,0.6744186046511628
44,1,0.6000000000000001,0.1,0.6818181818181818
45,0,0.6000000000000001,0.1,0.6666666666666666
46,1,0.6000000000000001,0.1,0.6739130434782609
47,0,0.6000000000000001,0.1,0.6595744680851063
48,1,0.6000000000000001,0.1,0.6666666666666666
49,1,0.6000000000000001,0.1,0.673469387755102
50,0,0.6000000000000001,0.1,0.66
51,0,0.6000000000000001,0.1,0.6470588235294118
52,0,0.6000000000000001,0.1,0.6346153846153846
53,1,0.6000000000000001,0.1,0.6415094339622641
54,0,0.6000000000000001,0.1,0.6296296296296297
55,1,0.6000000000000001,0.1,0.6363636363636364
56,1,0.6000000000000001,0.1,0.6428571428571429
57,0,0.6000000000000001,0.1,0.631578947368421
58,0,0.6000000000000001,0.1,0.6206896551724138
59,0,0.6000000000000001,0.1,0.6101694915254238
60,0,0.6000000000000001,0.1,0.6
61,1,0.6000000000000001,0.1,0.6065573770491803
62,1,0.6000000000000001,0.1,0.6129032258064516
63,0,0.6000000000000001,0.1,0.6031746031746031
64,0,0.6000000000000001,0.1,0.59375
65,1,0.6000000000000001,0.1,0.6
66,1,0.6000000000000001,0.1,0.6060606060606061
67,0,0.6000000000000001,0.1,0.5970149253731343
68,1,0.6000000000000001,0.1,0.6029411764705882
69,0,0.6000000000000001,0.1,0.5942028985507246
70,1,0.6000000000000001,0.1,0.6
71,1,0.6000000000000001,0.1,0.6056338028169014
72,1,0.6000000000000001,0.1,0.6111111111111112
73,1,0.6000000000000001,0.1,0.6164383561643836
74,0,0.6000000000000001,0.1,0.6081081081081081
75,0,0.6000000000000001,0.1,0.6
76,1,0.6000000000000001,0.1,0.6052631578947368
77,0,0.6000000000000001,0.1,0.5974025974025974
78,1,0.6000000000000001,0.1,0.6025641025641025
79,0,0.6000000000000001,0.1,0.5949367088607594
80,1,0.6000000000000001,0.1,0.6
81,1,0.6000000000000001,0.1,0.6049382716049383
82,0,0.6000000000000001,0.1,0.5975609756097561
83,1,0.6000000000000001,0.1,0.6024096385542169
84,0,0.6000000000000001,0.1,0.5952380952380952
85,1,0.6000000000000001,0.1,0.6
86,0,0.6000000000000001,0.1,0.5930232558139535
87,1,0.6000000000000001,0.1,0.5977011494252874
88,1,0.6000000000000001,0.1,0.6022727272727273
89,0,0.6000000000000001,0.1,0.5955056179775281
90,0,0.6000000000000001,0.1,0.5888888888888889
91,1,0.6000000000000001,0.1,0.5934065934065934
92,1,0.6000000000000001,0.1,0.5978260869565217
93,0,0.6000000000000001,0.1,0.5913978494623656
94,1,0.6000000000000001,0.1,0.5957446808510638
95,1,0.6000000000000001,0.1,0.6
96,0,0.6000000000000001,0.1,0.59375
97,0,0.6000000000000001,0.1,0.5876288659793815
98,1,0.6000000000000001,0.1,0.5918367346938775
99,0,0.6000000000000001,0.1,0.5858585858585859
100,1,0.6000000000000001,0.1,0.59
101,0,0.6000000000000001,0.1,0.5841584158415841
102,1,0.6000000000000001,0.1,0.5882352941176471
103,0,0.6000000000000001,0.1,0.5825242718446602
104,0,0.6000000000000001,0.1,0.5769230769230769
105,1,0.6000000000000001,0.1,0.580952380952381
106,1,0.6000000000000001,0.1,0.5849056603773585
107,1,0.6000000000000001,0.1,0.5887850467289719
108,1,0.6000000000000001,0.1,0.5925925925925926
109,1,0.6000000000000001,0.1,0.5963302752293578
110,0,0.6000000000000001,0.1,0.5909090909090909
111,1,0.6000000000000001,0.1,0.5945945945945946
112,1,0.6000000000000001,0.1,0.5982142857142857
113,1,0.6000000000000001,0.1,0.6017699115044248
114,1,0.6000000000000001,0.1,0.6052631578947368
115,0,0.6000000000000001,0.1,0.6
116,1,0.6000000000000001,0.1,0.603448275862069
117,0,0.6000000000000001,0.1,0.5982905982905983
118,1,0.6000000000000001,0.1,0.6016949152542372
119,1,0.6000000000000001,0.1,0.6050420168067226
120,1,0.6000000000000001,0.1,0.6083333333333333
1,0,0.7000000000000001,0.1,0
2,1,0.7000000000000001,0.1,0.5
3,1,0.7000000000000001,0.1,0.6666666666666666
4,0,0.7000000000000001,0.1,0.5
5,1,0.7000000000000001,0.1,0.6
6,1,0.7000000000000001,0.1,0.6666666666666666
7,1,0.7000000000000001,0.1,0.7142857142857143
8,0,0.7000000000000001,0.1,0.625
9,1,0.7000000000000001,0.1,0.6666666666666666
10,0,0.7000000000000001,0.1,0.6
11,0,0.7000000000000001,0.1,0.5454545454545454
12,0,0.7000000000000001,0.1,0.5
13,1,0.7000000000000001,0.1,0.5384615384615384
14,1,0.7000000000000001,0.1,0.5714285714285714
15,1,0.7000000000000001,0.1,0.6
16,1,0.7000000000000001,0.1,0.625
17,1,0.7000000000000001,0.1,0.6470588235294118
18,1,0.7000000000000001,0.1,0.6666666666666666
19,1,0.7000000000000001,0.1,0.6842105263157895
20,1,0.7000000000000001,0.1,0.7
21,1,0.7000000000000001,0.1,0.7142857142857143
22,1,0.7000000000000001,0.1,0.7272727272727273
23,1,0.7000000000000001,0.1,0.7391304347826086
24,1,0.7000000000000001,0.1,0.75
25,1,0.7000000000000001,0.1,0.76
26,0,0.7000000000000001,0.1,0.7307692307692307
27,1,0.7000000000000001,0.1,0.7407407407407407
28,1,0.7000000000000001,0.1,0.75
29,0,0.7000000000000001,0.1,0.7241379310344828
30,1,0.7000000000000001,0.1,0.7333333333333333
31,0,0.7000000000000001,0.1,0.7096774193548387
32,1,0.7000000000000001,0.1,0.71875
33,1,0.7000000000000001,0.1,0.7272727272727273
34,1,0.7000000000000001,0.1,0.7352941176470589
35,1,0.7000000000000001,0.1,0.7428571428571429
36,0,0.7000000000000001,0.1,0.7222222222222222
37,1,0.7000000000000001,0.1,0.7297297297297297
38,0,0.7000000000000001,0.1,0.7105263157894737
39,1,0.7000000000000001,0.1,0.717948717948718
40,1,0.7000000000000001,0.1,0.725
41,1,0.7000000000000001,0.1,0.7317073170731707
42,1,0.7000000000000001,0.1,0.7380952380952381
43,1,0.7000000000000001,0.1,0.7441860465116279
44,0,0.7000000000000001,0.1,0.7272727272727273
45,0,0.7000000000000001,0.1,0.7111111111111111
46,1,0.7000000000000001,0.1,0.717391304347826
47,0,0.7000000000000001,0.1,0.7021276595744681
48,1,0.7000000000000001,0.1,0.7083333333333334
49,1,0.7000000000000001,0.1,0.7142857142857143
50,0,0.7000000000000001,0.1,0.7
51,0,0.7000000000000001,0.1,0.6862745098039216
52,1,0.7000000000000001,0.1,0.6923076923076923
53,1,0.7000000000000001,0.1,0.6981132075471698
54,1,0.7000000000000001,0.1,0.7037037037037037
55,1,0.7000000000000001,0.1,0.7090909090909091
56,1,0.7000000000000001,0.1,0.7142857142857143
57,1,0.7000000000000001,0.1,0.7192982456140351
58,0,0.7000000000000001,0.1,0.7068965517241379
59,1,0.7000000000000001,0.1,0.711864406779661
60,0,0.7000000000000001,0.1,0.7
61,0,0.7000000000000001,0.1,0.6885245901639344
62,1,0.7000000000000001,0.1,0.6935483870967742
63,1,0.7000000000000001,0.1,0.6984126984126984
64,1,0.7000000000000001,0.1,0.703125
65,1,0.7000000000000001,0.1,0.7076923076923077
66,0,0.7000000000000001,0.1,0.696969696969697
67,1,0.7000000000000001,0.1,0.7014925373134329
68,1,0.7000000000000001,0.1,0.7058823529411765
69,0,0.7000000000000001,0.1,0.6956521739130435
70,1,0.7000000000000001,0.1,0.7
71,1,0.7000000000000001,0.1,0.704225352112676
72,1,0.7000000000000001,0.1,0.7083333333333334
73,1,0.7000000000000001,0.1,0.7123287671232876
74,1,0.7000000000000001,0.1,0.7162162162162162
75,0,0.7000000000000001,0.1,0.7066666666666667
76,0,0.7000000000000001,0.1,0.6973684210526315
77,1,0.7000000000000001,0.1,0.7012987012987013
78,0,0.7000000000000001,0.1,0.6923076923076923
79,0,0.7000000000000001,0.1,0.6835443037974683
80,1,0.7000000000000001,0.1,0.6875
81,1,0.7000000000000001,0.1,0.691358024691358
82,0,0.7000000000000001,0.1,0.6829268292682927
83,1,0.7000000000000001,0.1,0.6867469879518072
84,1,0.7000000000000001,0.1,0.6904761904761905
85,1,0.7000000000000001,0.1,0.6941176470588235
86,0,0.7000000000000001,0.1,0.686046511627907
87,1,0.7000000000000001,0.1,0.6896551724137931
88,1,0.7000000000000001,0.1,0.6931818181818182
89,1,0.7000000000000001,0.1,0.6966292134831461
90,0,0.7000000000000001,0.1,0.6888888888888889
91,0,0.7000000000000001,0.1,0.6813186813186813
92,1,0.7000000000000001,0.1,0.6847826086956522
93,1,0.7000000000000001,0.1,0.6881720430107527
94,0,0.7000000000000001,0.1,0.6808510638297872
95,0,0.7000000000000001,0.1,0.6736842105263158
96,1,0.7000000000000001,0.1,0.6770833333333334
97,1,0.7000000000000001,0.1,0.6804123711340206
98,1,0.7000000000000001,0.1,0.6836734693877551
99,1,0.7000000000000001,0.1,0.6868686868686869
100,0,0.7000000000000001,0.1,0.68
101,1,0.7000000000000001,0.1,0.6831683168316832
102,1,0.7000000000000001,0.1,0.6862745098039216
103,1,0.7000000000000001,0.1,0.6893203883495146
104,1,0.7000000000000001,0.1,0.6923076923076923
105,1,0.7000000000000001,0.1,0.6952380952380952
106,1,0.7000000000000001,0.1,0.6981132075471698
107,1,0.7000000000000001,0.1,0.7009345794392523
108,0,0.7000000000000001,0.1,0.6944444444444444
109,0,0.7000000000000001,0.1,0.6880733944954128
110,1,0.7000000000000001,0.1,0.6909090909090909
111,0,0.7000000000000001,0.1,0.6846846846846847
112,1,0.7000000000000001,0.1,0.6875
113,0,0.7000000000000001,0.1,0.6814159292035398
114,1,0.7000000000000001,0.1,0.6842105263157895
115,1,0.7000000000000001,0.1,0.6869565217391305
116,1,0.7000000000000001,0.1,0.6896551724137931
117,1,0.7000000000000001,0.1,0.6923076923076923
118,1,0.7000000000000001,0.1,0.6949152542372882
119,1,0.7000000000000001,0.1,0.6974789915966386
120,1,0.7000000000000001,0.1,0.7
1,1,0.8,0.1,1
2,1,0.8,0.1,1
3,1,0.8,0.1,1
4,1,0.8,0.1,1
5,1,0.8,0.1,1
6,1,0.8,0.1,1
7,0,0.8,0.1,0.8571428571428571
8,1,0.8,0.1,0.875
9,0,0.8,0.1,0.7777777777777778
10,0,0.8,0.1,0.7
11,0,0.8,0.1,0.6363636363636364
12,1,0.8,0.1,0.6666666666666666
13,1,0.8,0.1,0.6923076923076923
14,1,0.8,0.1,0.7142857142857143
15,1,0.8,0.1,0.7333333333333333
16,1,0.8,0.1,0.75
17,0,0.8,0.1,0.7058823529411765
18,0,0.8,0.1,0.6666666666666666
19,1,0.8,0.1,0.6842105263157895
20,1,0.8,0.1,0.7
21,1,0.8,0.1,0.7142857142857143
22,0,0.8,0.1,0.6818181818181818
23,1,0.8,0.1,0.6956521739130435
24,1,0.8,0.1,0.7083333333333334
25,0,0.8,0.1,0.68
26,1,0.8,0.1,0.6923076923076923
27,1,0.8,0.1,0.7037037037037037
28,0,0.8,0.1,0.6785714285714286
29,1,0.8,0.1,0.6896551724137931
30,1,0.8,0.1,0.7
31,1,0.8,0.1,0.7096774193548387
32,1,0.8,0.1,0.71875
33,1,0.8,0.1,0.7272727272727273
34,1,0.8,0.1,0.7352941176470589
35,1,0.8,0.1,0.7428571428571429
36,1,0.8,0.1,0.75
37,1,0.8,0.1,0.7567567567567568
38,0,0.8,0.1,0.7368421052631579
39,1,0.8,0.1,0.7435897435897436
40,1,0.8,0.1,0.75
